Geo Point;Geo Shape;FID;OBJECTID;NCESID;Name;Address;Address 2;City;State;ZIP;ZIP4;Telephone;Type;Status;Population;County;County+State FIPS;Country;NAICS Code;Description;Source;Date Added;Evaluation Method;Date Evaluated;Website;Level;Enrollment;ST_GRADE;End Grade;District ID;FT Teacher;Shelter ID
43.617774189,-72.954565456;"{""type"": ""Point"", ""coordinates"": [-72.95456545599994, 43.61777418900004]}";46042;46442;500705000271;RUTLAND SENIOR HIGH SCHOOL;22 STRATTON RD;;RUTLAND;VT;05701;3775;(802) 773-1955;1;1;966;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500705000271;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500705000271;HIGH;870;09;12;5007050;96;
44.800548174,-72.947902243;"{""type"": ""Point"", ""coordinates"": [-72.94790224299997, 44.800548174]}";90989;91383;500396000432;FAIRFIELD CENTER SCHOOL;57 PARK ST;;FAIRFIELD;VT;05455;;(802) 827-6639;1;1;250;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500396000432;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500396000432;PRIMARY;227;PK;08;5003960;23;
44.735401342,-73.114516645;"{""type"": ""Point"", ""coordinates"": [-73.11451664499995, 44.73540134200002]}";79337;78533;500414000136;GEORGIA ELEMENTARY & MIDDLE SCHOOL;4416 ETHAN ALLEN HWY;;SAINT ALBANS;VT;05478;;(802) 524-6358;1;1;683;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500414000136;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500414000136;PRIMARY;627;PK;08;5004140;56;10792469
44.462778951,-72.683868955;"{""type"": ""Point"", ""coordinates"": [-72.68386895499997, 44.46277895100006]}";46044;46444;500780000318;STOWE ELEMENTARY SCHOOL;254 PARK ST;;STOWE;VT;05672;0760;(802) 253-4154;1;1;411;LAMOILLE;50015;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500780000318;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500780000318;PRIMARY;386;PK;05;5007800;25;10781198
44.905585434,-72.804328527;"{""type"": ""Point"", ""coordinates"": [-72.80432852699992, 44.90558543400003]}";90988;91382;500378000022;ENOSBURG FALLS JUNIOR/SENIOR HIGH SCHOOL;65 DICKENSON AVE;;ENOSBURG FALLS;VT;05450;0417;(802) 933-7777;1;1;470;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500378000022;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500378000022;OTHER;420;06;12;5003780;50;10785756
43.385699827,-73.223689711;"{""type"": ""Point"", ""coordinates"": [-73.22368971099995, 43.38569982700003]}";97020;97817;500000900177;METTAWEE COMMUNITY SCHOOL USD #47;5788 VT ROUTE 153;;WEST PAWLET;VT;05775;;(802) 645-9009;1;1;208;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500000900177;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500000900177;PRIMARY;190;PK;06;5000009;18;
44.51302189,-73.055515886;"{""type"": ""Point"", ""coordinates"": [-73.05551588599995, 44.51302189000004]}";84235;85035;500384000123;ESSEX ELEMENTARY SCHOOL;1 BIXBY HILL RD;;ESSEX JUNCTION;VT;05452;2212;(802) 878-2584;1;1;507;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500384000123;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500384000123;PRIMARY;473;PK;02;5003840;34;
44.286849221,-72.495316536;"{""type"": ""Point"", ""coordinates"": [-72.49531653599995, 44.286849221000054]}";39935;39935;500369000110;EAST MONTPELIER ELEMENTARY SCHOOL;665 VINCENT FLATS RD;;EAST MONTPELIER;VT;05651;0190;(802) 223-7936;1;1;239;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500369000110;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500369000110;PRIMARY;219;PK;06;5003690;20;
44.125339157,-73.153247793;"{""type"": ""Point"", ""coordinates"": [-73.15324779299992, 44.125339157000035]}";39950;39950;500588000211;BEEMAN ELEMENTARY SCHOOL;50 NORTH ST;;NEW HAVEN;VT;05472;9701;(802) 453-2331;1;1;107;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500588000211;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500588000211;PRIMARY;98;PK;06;5005880;9;10792444
44.496519784,-73.236691333;"{""type"": ""Point"", ""coordinates"": [-73.23669133299994, 44.49651978400003]}";14898;14493;500282000063;BURLINGTON SENIOR HIGH SCHOOL;52 INSTITUTE RD;;BURLINGTON;VT;05408;2721;(802) 864-8411;1;1;1185;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000063;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000063;HIGH;1066;09;12;5002820;119;
42.884970648,-73.21063447;"{""type"": ""Point"", ""coordinates"": [-73.21063446999993, 42.88497064800002]}";33499;33497;500213000032;MONUMENT SCHOOL;66 MAIN ST;;BENNINGTON;VT;05201;2193;(802) 447-7979;1;1;167;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500213000032;2010-01-29T00:00:00.000Z;IMAGERY;2010-12-28T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500213000032;PRIMARY;158;PK;05;5002130;9;10779916
42.886305832,-73.191667095;"{""type"": ""Point"", ""coordinates"": [-73.19166709499993, 42.88630583200005]}";97021;97818;500002200103;SOUTHWEST VERMONT CAREER DEVELOPMENT CENTER;321 PARK ST;;BENNINGTON;VT;05201;2570;(802) 447-0220;3;1;18;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002200103;2010-01-29T00:00:00.000Z;IMAGERY;2010-05-17T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002200103;UNKNOWN;-1;N;N;5000022;18;
43.866804834,-73.109234723;"{""type"": ""Point"", ""coordinates"": [-73.10923472299996, 43.86680483400004]}";39946;39946;500510000172;LEICESTER CENTRAL SCHOOL;68 SCHOOLHOUSE RD;;LEICESTER;VT;05733;;(802) 247-8825;1;1;75;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500510000172;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500510000172;PRIMARY;69;PK;06;5005100;6;
44.484173111,-73.216743817;"{""type"": ""Point"", ""coordinates"": [-73.21674381699994, 44.484173111000054]}";84233;85033;500282000069;SUSTAINABILITY ACADEMY AT LAWRENCE BARNES;123 NORTH ST;;BURLINGTON;VT;05401;5126;(802) 864-8480;1;1;243;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000069;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000069;PRIMARY;223;PK;05;5002820;20;10778624
42.776223831,-72.518353696;"{""type"": ""Point"", ""coordinates"": [-72.51835369599995, 42.776223831000024]}";46047;46447;500831000351;VERNON ELEMENTARY SCHOOL;381 GOVERNOR HUNT RD;;VERNON;VT;05354;;(802) 254-5373;1;1;202;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500831000351;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500831000351;PRIMARY;185;PK;06;5008310;17;
44.247505687,-72.762610689;"{""type"": ""Point"", ""coordinates"": [-72.76261068899997, 44.24750568700004]}";58604;59399;500573000202;MORETOWN ELEMENTARY SCHOOL;940 ROUTE 100B;;MORETOWN;VT;05660;9722;(802) 496-3742;1;1;128;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500573000202;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500573000202;PRIMARY;117;PK;06;5005730;11;10812444
43.919550567,-73.118044157;"{""type"": ""Point"", ""coordinates"": [-73.11804415699997, 43.91955056700003]}";97035;97832;500714000445;SALISBURY COMMUNITY SCHOOL;286 KELLY CROSS RD;;SALISBURY;VT;05769;;(802) 352-4291;1;1;117;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500714000445;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500714000445;PRIMARY;106;PK;06;5007140;11;10813790
42.944798764,-73.208264071;"{""type"": ""Point"", ""coordinates"": [-73.20826407099996, 42.944798764000026]}";97036;97833;500723000282;SHAFTSBURY ELEMENTARY SCHOOL;150 BUCK HILL RD;;SHAFTSBURY;VT;05262;;(802) 442-4373;1;1;284;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500723000282;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500723000282;PRIMARY;268;PK;06;5007230;16;10812735
44.503248132,-72.368109621;"{""type"": ""Point"", ""coordinates"": [-72.36810962099996, 44.50324813200005]}";33501;33499;500456000147;HARDWICK ELEMENTARY SCHOOL;135 SOUTH MAIN ST;;HARDWICK;VT;05843;;(802) 472-5411;1;1;295;CALEDONIA;50005;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500456000147;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500456000147;PRIMARY;275;PK;06;5004560;20;10813792
43.140491351,-72.509387336;"{""type"": ""Point"", ""coordinates"": [-72.50938733599996, 43.14049135100003]}";84242;85042;500693000264;SAXTON RIVER ELEMENTARY SCHOOL;15 SCHOOL ST;;SAXTONS RIVER;VT;05154;;(802) 869-2637;1;1;130;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500693000264;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500693000264;PRIMARY;119;PK;05;5006930;11;10800790
44.315015646,-73.226738867;"{""type"": ""Point"", ""coordinates"": [-73.22673886699991, 44.31501564600005]}";65006;65796;500309000084;CHARLOTTE CENTRAL SCHOOL;408 HINESBURG RD;;CHARLOTTE;VT;05445;9380;(802) 425-2771;1;1;501;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500309000084;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500309000084;PRIMARY;465;PK;08;5003090;36;10793245
44.905103132,-72.803142717;"{""type"": ""Point"", ""coordinates"": [-72.80314271699994, 44.90510313200007]}";46031;46431;500378000089;COLD HOLLOW CAREER CENTER;COLD HOLLOW RD;;ENOSBURG FALLS;VT;05450;0278;(802) 933-4003;3;1;0;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500378000089;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500378000089;UNKNOWN;0;N;N;5003780;0;
43.891844606,-73.316388075;"{""type"": ""Point"", ""coordinates"": [-73.31638807499994, 43.89184460600005]}";26027;27222;500741000288;SHOREHAM ELEMENTARY SCHOOL;130 SCHOOL RD;;SHOREHAM;VT;05770;;(802) 897-7181;1;1;81;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500741000288;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500741000288;PRIMARY;71;PK;06;5007410;10;10792463
44.629058779,-73.118941877;"{""type"": ""Point"", ""coordinates"": [-73.11894187699993, 44.62905877900003]}";39948;39948;500561000125;MILTON SENIOR HIGH SCHOOL;17 REBECCA LANDER DR;;MILTON;VT;05468;3037;(802) 893-3230;1;1;566;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500561000125;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500561000125;HIGH;524;09;12;5005610;42;
44.53864083,-73.207689469;"{""type"": ""Point"", ""coordinates"": [-73.20768946899993, 44.53864083000007]}";65007;65797;500324000088;COLCHESTER MIDDLE SCHOOL;425 BLAKELY RD;;COLCHESTER;VT;05446;0030;(802) 264-5800;1;1;485;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500324000088;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500324000088;MIDDLE;448;06;08;5003240;37;
44.087942432,-73.305005241;"{""type"": ""Point"", ""coordinates"": [-73.30500524099992, 44.08794243200002]}";53351;52945;500171000001;ADDISON CENTRAL SCHOOL;121 VT ROUTE 17 WEST;;ADDISON;VT;05491;9511;(802) 759-2131;1;1;83;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500171000001;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500171000001;PRIMARY;75;PK;06;5001710;8;10813788
44.496199176,-73.235281845;"{""type"": ""Point"", ""coordinates"": [-73.23528184499996, 44.49619917600004]}";20975;20970;500282000080;BURLINGTON TECHNICAL CENTER;52 INSTITUTE RD;;BURLINGTON;VT;05401;2721;(802) 864-8426;3;1;0;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000080;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500282000080;UNKNOWN;0;N;N;5002820;0;
43.221942809,-73.065892165;"{""type"": ""Point"", ""coordinates"": [-73.06589216499995, 43.221942809000026]}";65008;65798;500351000104;DORSET ELEMENTARY SCHOOL;130 SCHOOL DR;;DORSET;VT;05251;9716;(802) 362-2606;1;1;210;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500351000104;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500351000104;PRIMARY;191;PK;08;5003510;19;
44.904307133,-72.801396903;"{""type"": ""Point"", ""coordinates"": [-72.80139690299994, 44.90430713300002]}";6791;7984;500378000113;ENOSBURG FALLS ELEMENTARY SCHOOL;303 DICKENSON AVE;;ENOSBURG FALLS;VT;05450;0158;(802) 933-2171;1;1;277;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500378000113;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500378000113;PRIMARY;254;PK;05;5003780;23;
44.726820554,-72.748350228;"{""type"": ""Point"", ""coordinates"": [-72.74835022799992, 44.726820554]}";46048;46448;500867000364;WATERVILLE ELEMENTARY SCHOOL;3414 VT ROUTE 109;;WATERVILLE;VT;05492;9708;(802) 644-2224;1;1;103;LAMOILLE;50015;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500867000364;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500867000364;PRIMARY;95;PK;06;5008670;8;
44.439997829,-72.416242661;"{""type"": ""Point"", ""coordinates"": [-72.41624266099994, 44.43999782900003]}";65024;65814;500942000392;WOODBURY ELEMENTARY SCHOOL;63 VALLEY LAKE RD;;WOODBURY;VT;05681;;(802) 472-5715;1;1;58;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500942000392;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500942000392;PRIMARY;55;PK;06;5009420;3;
44.439677763,-73.207677612;"{""type"": ""Point"", ""coordinates"": [-73.20767761199993, 44.43967776300007]}";39954;39954;500747000292;ORCHARD SCHOOL;2 BALDWIN AVE;;SOUTH BURLINGTON;VT;05403;7316;(802) 652-7300;1;1;384;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500747000292;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500747000292;PRIMARY;355;KG;05;5007470;29;
44.002602092,-72.122429057;"{""type"": ""Point"", ""coordinates"": [-72.12242905699996, 44.00260209200006]}";6783;7976;500234000039;BRADFORD ELEMENTARY SCHOOL;143 FAIRGROUND RD;;BRADFORD;VT;05033;0328;(802) 222-4077;1;1;264;ORANGE;50017;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500234000039;2009-10-13T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500234000039;PRIMARY;242;PK;06;5002340;22;10812479
44.373983168,-72.876916414;"{""type"": ""Point"", ""coordinates"": [-72.87691641399992, 44.37398316800004]}";72969;72158;500231000038;SMILIE MEMORIAL ELEMENTARY SCHOOL;2712 THEODORE ROOSEVELT HIGHWA;;BOLTON;VT;05676;9801;(802) 434-2757;1;1;77;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500231000038;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500231000038;PRIMARY;72;PK;04;5002310;5;10781923
43.084578321,-73.127567352;"{""type"": ""Point"", ""coordinates"": [-73.12756735199994, 43.08457832100002]}";46046;46446;500792000321;SUNDERLAND ELEMENTARY SCHOOL;98 BEAR RIDGE RD;;ARLINGTON;VT;05250;9802;(802) 375-6100;1;1;79;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500792000321;2010-01-29T00:00:00.000Z;IMAGERY;2010-05-17T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500792000321;PRIMARY;72;PK;06;5007920;7;10813786
43.350050518,-72.995124062;"{""type"": ""Point"", ""coordinates"": [-72.99512406199993, 43.35005051800004]}";90997;91391;500824000341;CURRIER MEMORIAL USD #23;234 NORTH MAIN ST;;DANBY;VT;05739;0243;(802) 293-5191;1;1;113;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824000341;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824000341;PRIMARY;104;PK;06;5008240;9;
43.170222684,-72.609095559;"{""type"": ""Point"", ""coordinates"": [-72.60909555899995, 43.17022268400006]}";97022;97819;500002600138;GRAFTON ELEMENTARY SCHOOL;58 SCHOOL ST;;GRAFTON;VT;05146;;(802) 843-2495;1;1;100;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002600138;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002600138;PRIMARY;91;PK;06;5000026;9;
43.707034942,-73.30223076;"{""type"": ""Point"", ""coordinates"": [-73.30223075999997, 43.70703494200005]}";46029;46429;500216000033;BENSON VILLAGE SCHOOL;32 SCHOOL ST;;BENSON;VT;05743;;(802) 537-2491;1;1;116;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500216000033;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500216000033;PRIMARY;105;PK;08;5002160;11;
44.412525808,-72.993863066;"{""type"": ""Point"", ""coordinates"": [-72.99386306599995, 44.41252580800004]}";6795;7988;500584000399;CAMELS HUMP MIDDLE USD #17;173 SCHOOL ST;;RICHMOND;VT;05477;;(802) 434-2188;1;1;407;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500584000399;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500584000399;MIDDLE;379;05;08;5005840;28;10781185
44.18447402,-72.504762574;"{""type"": ""Point"", ""coordinates"": [-72.50476257399997, 44.18447402000003]}";6781;7974;500201000055;BARRE CITY ELEMENTARY/MIDDLE SCHOOL;50 PARKSIDE TERRACE;;BARRE;VT;05641;4846;(802) 476-6541;1;1;995;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500201000055;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500201000055;PRIMARY;902;PK;08;5002010;93;10819780
42.868725554,-72.719597107;"{""type"": ""Point"", ""coordinates"": [-72.71959710699996, 42.86872555400003]}";401;1600;500540000186;MARLBORO ELEMENTARY SCHOOL;2669 ROUTE 9;;MARLBORO;VT;05344;;(802) 254-2668;1;1;107;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500540000186;2010-01-29T00:00:00.000Z;IMAGERY/OTHER;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500540000186;PRIMARY;98;PK;08;5005400;9;
